,CLOSDATE,year,consolidation_code,num_months,Turnover,Sales,Employees,Material_costs,Depreciation,Costs_of_employees,Tangible_fixed_assets,Intangible_fixed_assets,Fixed_assets,other_fixed_assets,current_assets,tota_assets,current_liabilities,net_current_assets,Added_value,enterprise_value,costs_of_goods_sold,gross_profit,EBIT,EBITDA,liquidity_ratio,solvency_ratio_asset,solvency_ratio_liability,name,country,country_iso,entity_type,status,status_date,legal_form,entity_form,company_cateogry,listed,historical_record_flag,historical_record_date,nace_main_section,nace_core_code,NACE_prim,NACE_sec,revenue_per_employees,CASE_CODE,PROCEDURE_CODE,CASE_TITLE,FIRM NAME,MEMBER_STATE,SECTOR,CASE_CODE.1,AID_INSTRUMENT,CASE_TYPE,START_DATE,END_DATE,NOTIFICATION_DATE,DECISIONS,LAST_DECISION,OBJECTIVES,DECISION_DATE,OJ_INFO,RELATED_CASES,STATUS(0=SURVIVAL / 1=M&A / 2=DEATH),DEAL_TYPE,ACQUIROR,DATE_RACHAT_ou_death
PL000616385,2013-12-31,2013,U1,12,5677385.0,5611422.0,,3290924.0,160333.0,1469962.0,1045055.0,1204.0,1111981.0,65481.0,847888.0,1959628.0,724388.0,123500.0,1690962.0,,,,57056.0,217389.0,1.01,48.27,93.3,Przedsiebiorstwo Komunikacji Samochodowej w Lukowie S.A.,Poland,PL,C,Active,,Public limited companies,Corporate,Medium sized company,Unlisted,,,H - Transportation and storage,4939.0,4939.0,,,SA.33042,2011/N,Restructuring aid to PKS in Ostrow Wielkopolski sp. z o.o.,PKS,Poland,H.49.39 - Other passenger land transport n.e.c.,SA.33042,Direct grant,Ad Hoc Case,,31-12-2012,19-05-11,Article 4(3) - decision not to raise objections,Decision not to raise objections,Restructuring firms in difficulty,07-12-11,JOCE C/23/2012,,0,,,
PL000616385,2012-12-31,2012,U1,12,5199515.0,5137651.0,207.0,2832542.0,169943.0,1430453.0,906443.0,,969285.0,62842.0,1032372.0,2001657.0,857049.0,175322.0,1665439.0,,,,64798.0,234741.0,1.06,46.08,85.46,Przedsiebiorstwo Komunikacji Samochodowej w Lukowie S.A.,Poland,PL,C,Active,,Public limited companies,Corporate,Medium sized company,Unlisted,,,H - Transportation and storage,4939.0,4939.0,,25118.42995169082,SA.33663,2011/N,Restructuring Aid to PKS in OS,PKS,Poland,"G.47.30 - Retail sale of automotive fuel in specialised stores, H.49.39 - Other passenger land transport n.e.c.",SA.33663,Direct grant,Ad Hoc Case,01-01-2010,31-12-2012,30-09-11,Article 4(3) - decision not to raise objections,Decision not to raise objections,Restructuring firms in difficulty,21-03-12,JOCE C/134/2013,,0,,,
PL000616385,2012-12-31,2012,U1,12,5199515.0,5137651.0,207.0,2832542.0,169943.0,1430453.0,906443.0,,969285.0,62842.0,1032372.0,2001657.0,857049.0,175322.0,1665439.0,,,,64798.0,234741.0,1.06,46.08,85.46,Przedsiebiorstwo Komunikacji Samochodowej w Lukowie S.A.,Poland,PL,C,Active,,Public limited companies,Corporate,Medium sized company,Unlisted,,,H - Transportation and storage,4939.0,4939.0,,25118.42995169082,SA.33042,2011/N,Restructuring aid to PKS in Ostrow Wielkopolski sp. z o.o.,PKS,Poland,H.49.39 - Other passenger land transport n.e.c.,SA.33042,Direct grant,Ad Hoc Case,,31-12-2012,19-05-11,Article 4(3) - decision not to raise objections,Decision not to raise objections,Restructuring firms in difficulty,07-12-11,JOCE C/23/2012,,0,,,
PL000616385,2011-12-31,2011,U1,12,4692461.0,4656277.0,209.0,2618406.0,227737.0,1299931.0,763495.0,,824104.0,60609.0,806238.0,1630341.0,673259.0,132978.0,1407354.0,,,,-124158.0,103578.0,1.03,49.26,97.05,Przedsiebiorstwo Komunikacji Samochodowej w Lukowie S.A.,Poland,PL,C,Active,,Public limited companies,Corporate,Medium sized company,Unlisted,,,H - Transportation and storage,4939.0,4939.0,,22451.966507177032,SA.33663,2011/N,Restructuring Aid to PKS in OS,PKS,Poland,"G.47.30 - Retail sale of automotive fuel in specialised stores, H.49.39 - Other passenger land transport n.e.c.",SA.33663,Direct grant,Ad Hoc Case,01-01-2010,31-12-2012,30-09-11,Article 4(3) - decision not to raise objections,Decision not to raise objections,Restructuring firms in difficulty,21-03-12,JOCE C/134/2013,,0,,,
PL000616385,2011-12-31,2011,U1,12,4692461.0,4656277.0,209.0,2618406.0,227737.0,1299931.0,763495.0,,824104.0,60609.0,806238.0,1630341.0,673259.0,132978.0,1407354.0,,,,-124158.0,103578.0,1.03,49.26,97.05,Przedsiebiorstwo Komunikacji Samochodowej w Lukowie S.A.,Poland,PL,C,Active,,Public limited companies,Corporate,Medium sized company,Unlisted,,,H - Transportation and storage,4939.0,4939.0,,22451.966507177032,SA.33042,2011/N,Restructuring aid to PKS in Ostrow Wielkopolski sp. z o.o.,PKS,Poland,H.49.39 - Other passenger land transport n.e.c.,SA.33042,Direct grant,Ad Hoc Case,,31-12-2012,19-05-11,Article 4(3) - decision not to raise objections,Decision not to raise objections,Restructuring firms in difficulty,07-12-11,JOCE C/23/2012,,0,,,
PL000616385,2010-12-31,2010,U1,12,5307418.0,5133794.0,216.0,2676548.0,337408.0,1608301.0,903455.0,252.0,972350.0,68642.0,874433.0,1846783.0,693742.0,180691.0,,,,,-179682.0,157726.0,1.07,56.23,,Przedsiebiorstwo Komunikacji Samochodowej w Lukowie S.A.,Poland,PL,C,Active,,Public limited companies,Corporate,Medium sized company,Unlisted,,,H - Transportation and storage,4939.0,4939.0,,24571.37962962963,SA.33663,2011/N,Restructuring Aid to PKS in OS,PKS,Poland,"G.47.30 - Retail sale of automotive fuel in specialised stores, H.49.39 - Other passenger land transport n.e.c.",SA.33663,Direct grant,Ad Hoc Case,01-01-2010,31-12-2012,30-09-11,Article 4(3) - decision not to raise objections,Decision not to raise objections,Restructuring firms in difficulty,21-03-12,JOCE C/134/2013,,0,,,
PL000616385,2010-12-31,2010,U1,12,5307418.0,5133794.0,216.0,2676548.0,337408.0,1608301.0,903455.0,252.0,972350.0,68642.0,874433.0,1846783.0,693742.0,180691.0,,,,,-179682.0,157726.0,1.07,56.23,,Przedsiebiorstwo Komunikacji Samochodowej w Lukowie S.A.,Poland,PL,C,Active,,Public limited companies,Corporate,Medium sized company,Unlisted,,,H - Transportation and storage,4939.0,4939.0,,24571.37962962963,SA.33042,2011/N,Restructuring aid to PKS in Ostrow Wielkopolski sp. z o.o.,PKS,Poland,H.49.39 - Other passenger land transport n.e.c.,SA.33042,Direct grant,Ad Hoc Case,,31-12-2012,19-05-11,Article 4(3) - decision not to raise objections,Decision not to raise objections,Restructuring firms in difficulty,07-12-11,JOCE C/23/2012,,0,,,
PL000616385,2009-12-31,2009,U1,12,4796228.0,4732178.0,250.0,2167728.0,383085.0,1628048.0,1028946.0,,1104199.0,75253.0,903524.0,2007723.0,699683.0,203841.0,,,,,-160735.0,222350.0,1.09,58.49,,Przedsiebiorstwo Komunikacji Samochodowej w Lukowie S.A.,Poland,PL,C,Active,,Public limited companies,Corporate,Medium sized company,Unlisted,,,H - Transportation and storage,4939.0,4939.0,,19184.912,SA.33663,2011/N,Restructuring Aid to PKS in OS,PKS,Poland,"G.47.30 - Retail sale of automotive fuel in specialised stores, H.49.39 - Other passenger land transport n.e.c.",SA.33663,Direct grant,Ad Hoc Case,01-01-2010,31-12-2012,30-09-11,Article 4(3) - decision not to raise objections,Decision not to raise objections,Restructuring firms in difficulty,21-03-12,JOCE C/134/2013,,0,,,
PL000616385,2009-12-31,2009,U1,12,4796228.0,4732178.0,250.0,2167728.0,383085.0,1628048.0,1028946.0,,1104199.0,75253.0,903524.0,2007723.0,699683.0,203841.0,,,,,-160735.0,222350.0,1.09,58.49,,Przedsiebiorstwo Komunikacji Samochodowej w Lukowie S.A.,Poland,PL,C,Active,,Public limited companies,Corporate,Medium sized company,Unlisted,,,H - Transportation and storage,4939.0,4939.0,,19184.912,SA.33042,2011/N,Restructuring aid to PKS in Ostrow Wielkopolski sp. z o.o.,PKS,Poland,H.49.39 - Other passenger land transport n.e.c.,SA.33042,Direct grant,Ad Hoc Case,,31-12-2012,19-05-11,Article 4(3) - decision not to raise objections,Decision not to raise objections,Restructuring firms in difficulty,07-12-11,JOCE C/23/2012,,0,,,
PL000616385,2008-12-31,2008,U1,12,5346518.0,4518023.0,250.0,2615276.0,397144.0,1556550.0,1226851.0,,1268094.0,41485.0,867554.0,2135647.0,671772.0,195782.0,,,,,26201.0,423345.0,1.09,66.89,,Przedsiebiorstwo Komunikacji Samochodowej w Lukowie S.A.,Poland,PL,C,Active,,Public limited companies,Corporate,Medium sized company,Unlisted,,,H - Transportation and storage,4939.0,4939.0,,21386.072,SA.33663,2011/N,Restructuring Aid to PKS in OS,PKS,Poland,"G.47.30 - Retail sale of automotive fuel in specialised stores, H.49.39 - Other passenger land transport n.e.c.",SA.33663,Direct grant,Ad Hoc Case,01-01-2010,31-12-2012,30-09-11,Article 4(3) - decision not to raise objections,Decision not to raise objections,Restructuring firms in difficulty,21-03-12,JOCE C/134/2013,,0,,,
PL000616385,2008-12-31,2008,U1,12,5346518.0,4518023.0,250.0,2615276.0,397144.0,1556550.0,1226851.0,,1268094.0,41485.0,867554.0,2135647.0,671772.0,195782.0,,,,,26201.0,423345.0,1.09,66.89,,Przedsiebiorstwo Komunikacji Samochodowej w Lukowie S.A.,Poland,PL,C,Active,,Public limited companies,Corporate,Medium sized company,Unlisted,,,H - Transportation and storage,4939.0,4939.0,,21386.072,SA.33042,2011/N,Restructuring aid to PKS in Ostrow Wielkopolski sp. z o.o.,PKS,Poland,H.49.39 - Other passenger land transport n.e.c.,SA.33042,Direct grant,Ad Hoc Case,,31-12-2012,19-05-11,Article 4(3) - decision not to raise objections,Decision not to raise objections,Restructuring firms in difficulty,07-12-11,JOCE C/23/2012,,0,,,
PL000616385,2007-12-31,2007,U1,12,5934338.0,5073702.0,256.0,2847768.0,359040.0,1688909.0,1411330.0,,1460987.0,49657.0,871515.0,2332503.0,595889.0,275626.0,,,,,123307.0,482346.0,1.23,70.36,,Przedsiebiorstwo Komunikacji Samochodowej w Lukowie S.A.,Poland,PL,C,Active,,Public limited companies,Corporate,Medium sized company,Unlisted,,,H - Transportation and storage,4939.0,4939.0,,23181.0078125,SA.33663,2011/N,Restructuring Aid to PKS in OS,PKS,Poland,"G.47.30 - Retail sale of automotive fuel in specialised stores, H.49.39 - Other passenger land transport n.e.c.",SA.33663,Direct grant,Ad Hoc Case,01-01-2010,31-12-2012,30-09-11,Article 4(3) - decision not to raise objections,Decision not to raise objections,Restructuring firms in difficulty,21-03-12,JOCE C/134/2013,,0,,,
PL000616385,2007-12-31,2007,U1,12,5934338.0,5073702.0,256.0,2847768.0,359040.0,1688909.0,1411330.0,,1460987.0,49657.0,871515.0,2332503.0,595889.0,275626.0,,,,,123307.0,482346.0,1.23,70.36,,Przedsiebiorstwo Komunikacji Samochodowej w Lukowie S.A.,Poland,PL,C,Active,,Public limited companies,Corporate,Medium sized company,Unlisted,,,H - Transportation and storage,4939.0,4939.0,,23181.0078125,SA.33042,2011/N,Restructuring aid to PKS in Ostrow Wielkopolski sp. z o.o.,PKS,Poland,H.49.39 - Other passenger land transport n.e.c.,SA.33042,Direct grant,Ad Hoc Case,,31-12-2012,19-05-11,Article 4(3) - decision not to raise objections,Decision not to raise objections,Restructuring firms in difficulty,07-12-11,JOCE C/23/2012,,0,,,
PL000617060,2007-12-31,2007,U1,12,6179556.0,6152216.0,250.0,3922934.0,125259.0,1319548.0,781128.0,1953.0,811815.0,28455.0,509965.0,1321779.0,950744.0,-440779.0,1464614.0,,,,22597.0,147856.0,0.31,23.87,31.36,Przedsiebiorstwo Komunikacji Samochodowej w Staszowie Sp. z o.o.,Poland,PL,C,Active,,Private limited companies,Corporate,Medium sized company,Unlisted,,,H - Transportation and storage,4941.0,4941.0,,24718.224,SA.32480,2011/N,Restructuring aid to PKS STASZOW Sp. z o.o.,PKS STASZOW Sp. z o.o.,Poland,"G.47.30 - Retail sale of automotive fuel in specialised stores
H.49.39 - Other passenger land transport n.e.c.",SA.32480,Other forms of equity intervention,Ad Hoc Case,15-10-2010,15-04-2011,27-01-11,Decision not to raise objections,Decision not to raise objections,Restructuring firms in difficulty,13-07-11,JOCE C/241/2011,,0,,,
PL000617060,2008-12-31,2008,U1,12,5390429.0,5355009.0,250.0,3465848.0,99225.0,1192158.0,716654.0,2911.0,775849.0,56284.0,386712.0,1162561.0,724660.0,-337948.0,1233886.0,,,,-56284.0,42941.0,0.34,15.63,18.53,Przedsiebiorstwo Komunikacji Samochodowej w Staszowie Sp. z o.o.,Poland,PL,C,Active,,Private limited companies,Corporate,Medium sized company,Unlisted,,,H - Transportation and storage,4941.0,4941.0,,21561.716,SA.32480,2011/N,Restructuring aid to PKS STASZOW Sp. z o.o.,PKS STASZOW Sp. z o.o.,Poland,"G.47.30 - Retail sale of automotive fuel in specialised stores
H.49.39 - Other passenger land transport n.e.c.",SA.32480,Other forms of equity intervention,Ad Hoc Case,15-10-2010,15-04-2011,27-01-11,Decision not to raise objections,Decision not to raise objections,Restructuring firms in difficulty,13-07-11,JOCE C/241/2011,,0,,,
PL000617060,2009-12-31,2009,U1,12,4879762.0,4814981.0,250.0,3052012.0,76227.0,1176043.0,665588.0,3653.0,712591.0,43350.0,365063.0,1077897.0,983892.0,-618829.0,1176773.0,,,,-64781.0,11446.0,0.24,-12.38,,Przedsiebiorstwo Komunikacji Samochodowej w Staszowie Sp. z o.o.,Poland,PL,C,Active,,Private limited companies,Corporate,Medium sized company,Unlisted,,,H - Transportation and storage,4941.0,4941.0,,19519.048,SA.32480,2011/N,Restructuring aid to PKS STASZOW Sp. z o.o.,PKS STASZOW Sp. z o.o.,Poland,"G.47.30 - Retail sale of automotive fuel in specialised stores
H.49.39 - Other passenger land transport n.e.c.",SA.32480,Other forms of equity intervention,Ad Hoc Case,15-10-2010,15-04-2011,27-01-11,Decision not to raise objections,Decision not to raise objections,Restructuring firms in difficulty,13-07-11,JOCE C/241/2011,,0,,,
PL000617060,2010-12-31,2010,U1,12,5001051.0,4898845.0,250.0,3296601.0,76466.0,1083136.0,623586.0,1767.0,734120.0,108768.0,361382.0,1095502.0,1122757.0,-761375.0,1133356.0,,,,6057.0,82522.0,0.21,-16.43,,Przedsiebiorstwo Komunikacji Samochodowej w Staszowie Sp. z o.o.,Poland,PL,C,Active,,Private limited companies,Corporate,Medium sized company,Unlisted,,,H - Transportation and storage,4941.0,4941.0,,20004.204,SA.32480,2011/N,Restructuring aid to PKS STASZOW Sp. z o.o.,PKS STASZOW Sp. z o.o.,Poland,"G.47.30 - Retail sale of automotive fuel in specialised stores
H.49.39 - Other passenger land transport n.e.c.",SA.32480,Other forms of equity intervention,Ad Hoc Case,15-10-2010,15-04-2011,27-01-11,Decision not to raise objections,Decision not to raise objections,Restructuring firms in difficulty,13-07-11,JOCE C/241/2011,,0,,,
PL000617060,2016-12-31,2016,U1,12,3684116.0,3635086.0,,2437464.0,142779.0,740455.0,1003995.0,,1057112.0,53117.0,207927.0,1264812.0,964498.0,-756572.0,804468.0,,,,-78994.0,63785.0,0.17,1.97,2.01,Przedsiebiorstwo Komunikacji Samochodowej w Staszowie Sp. z o.o.,Poland,PL,C,Active,,Private limited companies,Corporate,Medium sized company,Unlisted,,,H - Transportation and storage,4941.0,4941.0,,,SA.32480,2011/N,Restructuring aid to PKS STASZOW Sp. z o.o.,PKS STASZOW Sp. z o.o.,Poland,"G.47.30 - Retail sale of automotive fuel in specialised stores
H.49.39 - Other passenger land transport n.e.c.",SA.32480,Other forms of equity intervention,Ad Hoc Case,15-10-2010,15-04-2011,27-01-11,Decision not to raise objections,Decision not to raise objections,Restructuring firms in difficulty,13-07-11,JOCE C/241/2011,,0,,,
PL000617060,2015-12-31,2015,U1,12,4417810.0,4358711.0,,3123759.0,156341.0,761456.0,1187155.0,,1315477.0,128557.0,211437.0,1526915.0,1012685.0,-801248.0,843394.0,,,,-75110.0,81231.0,0.15,8.28,9.03,Przedsiebiorstwo Komunikacji Samochodowej w Staszowie Sp. z o.o.,Poland,PL,C,Active,,Private limited companies,Corporate,Medium sized company,Unlisted,,,H - Transportation and storage,4941.0,4941.0,,,SA.32480,2011/N,Restructuring aid to PKS STASZOW Sp. z o.o.,PKS STASZOW Sp. z o.o.,Poland,"G.47.30 - Retail sale of automotive fuel in specialised stores
H.49.39 - Other passenger land transport n.e.c.",SA.32480,Other forms of equity intervention,Ad Hoc Case,15-10-2010,15-04-2011,27-01-11,Decision not to raise objections,Decision not to raise objections,Restructuring firms in difficulty,13-07-11,JOCE C/241/2011,,0,,,
PL000617060,2012-12-31,2012,U1,12,5127137.0,5084590.0,,3849265.0,113947.0,869031.0,1648812.0,8803.0,1751511.0,93896.0,625976.0,2377487.0,1433632.0,-807656.0,,,,,-202953.0,-89006.0,0.36,15.53,18.39,Przedsiebiorstwo Komunikacji Samochodowej w Staszowie Sp. z o.o.,Poland,PL,C,Active,,Private limited companies,Corporate,Medium sized company,Unlisted,,,H - Transportation and storage,4941.0,4941.0,,,SA.32480,2011/N,Restructuring aid to PKS STASZOW Sp. z o.o.,PKS STASZOW Sp. z o.o.,Poland,"G.47.30 - Retail sale of automotive fuel in specialised stores
H.49.39 - Other passenger land transport n.e.c.",SA.32480,Other forms of equity intervention,Ad Hoc Case,15-10-2010,15-04-2011,27-01-11,Decision not to raise objections,Decision not to raise objections,Restructuring firms in difficulty,13-07-11,JOCE C/241/2011,,0,,,
PL000617060,2013-12-31,2013,U1,12,4810237.0,4773404.0,,3546109.0,177907.0,839222.0,1467073.0,2648.0,1583110.0,113389.0,261926.0,1845036.0,1189740.0,-927814.0,731370.0,,,,-285278.0,-107370.0,0.15,12.07,13.73,Przedsiebiorstwo Komunikacji Samochodowej w Staszowie Sp. z o.o.,Poland,PL,C,Active,,Private limited companies,Corporate,Medium sized company,Unlisted,,,H - Transportation and storage,4941.0,4941.0,,,SA.32480,2011/N,Restructuring aid to PKS STASZOW Sp. z o.o.,PKS STASZOW Sp. z o.o.,Poland,"G.47.30 - Retail sale of automotive fuel in specialised stores
H.49.39 - Other passenger land transport n.e.c.",SA.32480,Other forms of equity intervention,Ad Hoc Case,15-10-2010,15-04-2011,27-01-11,Decision not to raise objections,Decision not to raise objections,Restructuring firms in difficulty,13-07-11,JOCE C/241/2011,,0,,,
PL000617060,2011-12-31,2011,U1,12,4690426.0,4501814.0,250.0,3166603.0,74857.0,871596.0,507489.0,14022.0,610162.0,88426.0,971104.0,1581266.0,849207.0,121897.0,,,,,111946.0,186803.0,1.06,32.58,48.32,Przedsiebiorstwo Komunikacji Samochodowej w Staszowie Sp. z o.o.,Poland,PL,C,Active,,Private limited companies,Corporate,Medium sized company,Unlisted,,,H - Transportation and storage,4941.0,4941.0,,18761.704,SA.32480,2011/N,Restructuring aid to PKS STASZOW Sp. z o.o.,PKS STASZOW Sp. z o.o.,Poland,"G.47.30 - Retail sale of automotive fuel in specialised stores
H.49.39 - Other passenger land transport n.e.c.",SA.32480,Other forms of equity intervention,Ad Hoc Case,15-10-2010,15-04-2011,27-01-11,Decision not to raise objections,Decision not to raise objections,Restructuring firms in difficulty,13-07-11,JOCE C/241/2011,,0,,,
PL000617060,2014-12-31,2014,U1,12,5171328.0,4975231.0,,3622513.0,158522.0,776169.0,1327589.0,,1443134.0,115310.0,300369.0,1743503.0,1107538.0,-807169.0,1064561.0,,,,130340.0,288862.0,0.23,13.59,15.73,Przedsiebiorstwo Komunikacji Samochodowej w Staszowie Sp. z o.o.,Poland,PL,C,Active,,Private limited companies,Corporate,Medium sized company,Unlisted,,,H - Transportation and storage,4941.0,4941.0,,,SA.32480,2011/N,Restructuring aid to PKS STASZOW Sp. z o.o.,PKS STASZOW Sp. z o.o.,Poland,"G.47.30 - Retail sale of automotive fuel in specialised stores
H.49.39 - Other passenger land transport n.e.c.",SA.32480,Other forms of equity intervention,Ad Hoc Case,15-10-2010,15-04-2011,27-01-11,Decision not to raise objections,Decision not to raise objections,Restructuring firms in difficulty,13-07-11,JOCE C/241/2011,,0,,,
PL000617634,2009-12-31,2009,U1,12,5202449.0,5104547.0,300.0,2885920.0,217479.0,1557910.0,1405455.0,,1436871.0,31416.0,282747.0,1719619.0,1113697.0,-830950.0,1585186.0,,,,-189959.0,27520.0,0.17,33.38,50.1,Przedsiebiorstwo Komunikacji Samochodowej w Busku Zdroju S.A. w upadlosci likwidacyjnej,Poland,PL,C,Active (insolvency proceedings),,Public limited companies,Corporate,Small company,Unlisted,,,H - Transportation and storage,4939.0,4939.0,,17341.496666666666,N540/2010,N540/2010,Pomoc na restrukturyzację dla Przedsiębiorstwa Komunikacji Samochodowej w Busku Zdroju S.A.,Busku Zdroju S.A.,Poland,"H - Transportation and storage, H.49.3 - Other passenger land transport",N540/2010,Other forms of equity intervention,Ad Hoc Case,13-07-2011,,18-11-10,Article 4(3) - decision not to raise objections,Decision not to raise objections,Restructuring firms in difficulty,13-07-11,JOCE C/237/2011,,pas trouvé ,,,
PL000617634,2010-12-31,2010,U1,12,4681057.0,4636136.0,220.0,2827460.0,221826.0,1464707.0,1221935.0,,1291587.0,69904.0,296777.0,1588617.0,1555053.0,-1258275.0,1142441.0,,,,-543839.0,-322013.0,0.13,1.97,2.01,Przedsiebiorstwo Komunikacji Samochodowej w Busku Zdroju S.A. w upadlosci likwidacyjnej,Poland,PL,C,Active (insolvency proceedings),,Public limited companies,Corporate,Small company,Unlisted,,,H - Transportation and storage,4939.0,4939.0,,21277.53181818182,N540/2010,N540/2010,Pomoc na restrukturyzację dla Przedsiębiorstwa Komunikacji Samochodowej w Busku Zdroju S.A.,Busku Zdroju S.A.,Poland,"H - Transportation and storage, H.49.3 - Other passenger land transport",N540/2010,Other forms of equity intervention,Ad Hoc Case,13-07-2011,,18-11-10,Article 4(3) - decision not to raise objections,Decision not to raise objections,Restructuring firms in difficulty,13-07-11,JOCE C/237/2011,,pas trouvé ,,,
PL000617634,2008-12-31,2008,U1,12,6386078.0,5207505.0,300.0,3478948.0,254007.0,1682220.0,1336751.0,,1387698.0,50947.0,553866.0,1941564.0,993708.0,-439842.0,2074754.0,,,,137799.0,391806.0,0.45,40.86,69.1,Przedsiebiorstwo Komunikacji Samochodowej w Busku Zdroju S.A. w upadlosci likwidacyjnej,Poland,PL,C,Active (insolvency proceedings),,Public limited companies,Corporate,Small company,Unlisted,,,H - Transportation and storage,4939.0,4939.0,,21286.926666666666,N540/2010,N540/2010,Pomoc na restrukturyzację dla Przedsiębiorstwa Komunikacji Samochodowej w Busku Zdroju S.A.,Busku Zdroju S.A.,Poland,"H - Transportation and storage, H.49.3 - Other passenger land transport",N540/2010,Other forms of equity intervention,Ad Hoc Case,13-07-2011,,18-11-10,Article 4(3) - decision not to raise objections,Decision not to raise objections,Restructuring firms in difficulty,13-07-11,JOCE C/237/2011,,pas trouvé ,,,
